epoch,ip_src,ip_dst,length,timestamp
1742585079.2171853,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.217185259
1742585079.2191188,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.219118834
1742585079.2211497,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.221149683
1742585079.2230775,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.223077536
1742585079.2366972,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.236697197
1742585079.2386088,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.238608837
1742585079.240582,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.240581989
1742585079.2425172,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.242517233
1742585079.2445347,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.244534731
1742585079.2465165,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.246516466
1742585079.2484965,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.248496532
1742585079.2504697,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.250469685
1742585079.252458,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.252458096
1742585079.2544298,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.254429817
1742585079.2564216,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.256421566
1742585079.258394,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.258394002
1742585079.2603705,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.260370492
1742585079.2623558,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.262355804
1742585079.2643676,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.264367580
1742585079.2664046,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.266404629
1742585079.2683873,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.268387318
1742585079.270374,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.270374060
1742585079.2723453,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.272345304
1742585079.274324,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.274323940
1742585079.276303,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.276303053
1742585079.2782743,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.278274298
1742585079.2802494,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.280249357
1742585079.282184,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.282183886
1742585079.2841568,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.284156799
1742585079.286191,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.286190987
1742585079.2881737,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.288173676
1742585079.2901473,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.290147305
1742585079.292075,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.292074919
1742585079.2941048,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.294104815
1742585079.2960305,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.296030521
1742585079.2980616,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.298061609
1742585079.299986,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.299985886
1742585079.302016,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.302016020
1742585079.3128169,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.312816858
1742585079.3147142,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.314714193
1742585079.316696,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.316695929
1742585079.3186712,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.318671227
1742585079.3206484,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.320648432
1742585079.322637,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.322637081
1742585079.3246088,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.324608803
1742585079.3265395,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.326539516
1742585079.3285694,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.328569412
1742585079.3305433,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.330543280
1742585079.3325248,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.332524776
1742585079.3345015,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.334501505
1742585079.3364856,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.336485624
1742585079.3384116,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.338411570
1742585079.3404393,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.340439320
1742585079.3424213,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.342421293
1742585079.344688,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.344687939
1742585079.3467207,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.346720695
1742585079.3487043,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.348704338
1742585079.3506315,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.350631475
1742585079.352611,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.352611065
1742585079.3546357,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.354635715
1742585079.3577175,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.357717514
1742585079.3597543,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.359754324
1742585079.361734,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.361733913
1742585079.3637075,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.363707542
1742585079.3656862,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.365686178
1742585079.3676171,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.367617130
1742585079.3833404,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.383340359
1742585079.3852837,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.385283709
1742585079.3872936,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.387293577
1742585079.38933,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.389329910
1742585079.391256,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.391256094
1742585079.393288,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.393287897
1742585079.3952131,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.395213127
1742585079.3972392,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.397239208
1742585079.3991735,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.399173498
1742585079.4011972,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.401197195
1742585079.403286,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.403285980
1742585079.405324,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.405323982
1742585079.4072492,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.407249212
1742585079.409279,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.409279108
1742585079.4112072,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.411207199
1742585079.413185,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.413184881
1742585079.415162,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.415162086
1742585079.4171896,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.417189598
1742585079.4191246,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.419124603
1742585079.4211533,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.421153307
1742585079.4230793,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.423079252
1742585079.4251044,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.425104380
1742585079.4270368,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.427036762
1742585079.4290621,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.429062128
1742585079.430994,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.430994034
1742585079.433024,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.433023930
1742585079.4349508,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.434950829
1742585079.436977,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.436976910
1742585079.4389076,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.438907623
1742585079.4409308,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.440930843
1742585079.4429474,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.442947388
1742585079.4449797,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.444979668
1742585079.4469113,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.446911335
1742585079.4489377,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.448937654
1742585079.4508727,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.450872660
1742585079.452894,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.452893972
1742585079.4548705,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.454870462
1742585079.4568515,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.456851482
1742585079.4588397,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.458839655
1742585079.4608088,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.460808754
1742585079.4627864,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.462786436
1742585079.464766,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.464766026
1742585079.4667497,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.466749668
1742585079.4686773,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.468677282
1742585079.4706628,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.470662832
1742585079.4726815,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.472681522
1742585079.4746587,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.474658728
1742585079.4766393,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.476639271
1742585079.478617,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.478616953
1742585079.4805937,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.480593681
1742585079.4825747,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.482574701
1742585079.4845593,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.484559298
1742585079.4867396,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.486739635
1742585079.488776,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.488775969
1742585079.4907787,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.490778685
1742585079.4928095,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.492809534
1742585079.494789,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.494788885
1742585079.4967208,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.496720791
1742585079.4986932,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.498693228
1742585079.5007246,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.500724554
1742585079.502702,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.502701998
1742585079.5046823,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.504682302
1742585079.5066605,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.506660460
1742585079.5086408,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.508640765
1742585079.5106163,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.510616301
1742585079.5125968,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.512596846
1742585079.5241811,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.524181128
1742585079.5261536,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.526153564
1742585079.5396526,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.539652586
1742585079.5416315,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.541631460
1742585079.5436125,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.543612480
1742585079.5455878,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.545587778
1742585079.5475192,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.547519207
1742585079.5495486,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.549548626
1742585079.551476,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.551476002
1742585079.5535073,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.553507328
1742585079.5554335,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.555433512
1742585079.5574596,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.557459593
1742585079.5593915,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.559391499
1742585079.5614235,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.561423540
1742585079.563348,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.563348055
1742585079.5653815,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.565381527
1742585079.5673063,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.567306280
1742585079.569338,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.569338083
1742585079.571268,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.571268082
1742585079.5732956,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.573295593
1742585079.5752225,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.575222492
1742585079.5772517,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.577251673
1742585079.5791798,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.579179764
1742585079.5812073,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.581207275
1742585079.5855148,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.585514784
1742585079.5875,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.587500095
1742585079.5895264,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.589526415
1742585079.591457,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.591456890
1742585079.5934844,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.593484402
1742585079.595415,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.595415115
1742585079.5974472,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.597447157
1742585079.599372,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.599371910
1742585079.601404,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.601403952
1742585079.60333,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.603329897
1742585079.6053624,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.605362415
1742585079.6072865,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.607286453
1742585079.609318,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.609318018
1742585079.6112442,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.611244202
1742585079.6132767,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.613276720
1742585079.6152012,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.615201235
1742585079.617228,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.617228031
1742585079.6191585,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.619158506
1742585079.621186,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.621186018
1742585079.6231165,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.623116493
1742585079.6251352,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.625135183
1742585079.6270738,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.627073765
1742585079.629104,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.629103899
1742585079.6310303,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.631030321
1742585079.633057,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.633057117
1742585079.6349883,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.634988308
1742585079.6370175,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.637017488
1742585079.638945,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.638945103
1742585079.6409707,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.640970707
1742585079.6429024,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.642902374
1742585079.6449287,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.644928694
1742585079.6468666,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.646866560
1742585079.6488347,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.648834705
1742585079.6508696,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.650869608
1742585079.6528485,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.652848482
1742585079.654837,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.654836893
1742585079.6568036,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.656803608
1742585079.658789,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.658788919
1742585079.660761,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.660761118
1742585079.662742,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.662741899
1742585079.687765,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.687764883
1742585079.6897392,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.689739227
1742585079.6917193,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.691719294
1742585079.693704,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.693703890
1742585079.6956751,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.695675135
1742585079.697654,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.697654009
1742585079.699634,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.699634075
1742585079.701608,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.701607943
1742585079.7035425,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.703542471
1742585079.7055683,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.705568314
1742585079.7074993,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.707499266
1742585079.7095244,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.709524393
1742585079.7114537,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.711453676
1742585079.7134805,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.713480473
1742585079.7154107,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.715410709
1742585079.7174416,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.717441559
1742585079.7193687,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.719368696
1742585079.7213993,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.721399307
1742585079.7233272,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.723327160
1742585079.725361,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.725361109
1742585079.7272837,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.727283716
1742585079.7293136,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.729313612
1742585079.73124,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.731240034
1742585079.7332711,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.733271122
1742585079.735198,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.735198021
1742585079.737224,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.737224102
1742585079.7391543,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.739154339
1742585079.741183,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.741183043
1742585079.743111,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.743110895
1742585079.7451365,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.745136499
1742585079.747068,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.747067928
1742585079.7490935,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.749093533
1742585079.7510252,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.751025200
1742585079.7530513,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.753051281
1742585079.7549827,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.754982710
1742585079.757013,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.757013083
1742585079.75894,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.758939981
1742585079.7609663,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.760966301
1742585079.762898,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.762897968
1742585079.764924,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.764924049
1742585079.7668662,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.766866207
1742585079.7688847,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.768884659
1742585079.7708664,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.770866394
1742585079.7728388,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.772838831
1742585079.7748263,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.774826288
1742585079.776802,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.776802063
1742585079.7787745,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.778774500
1742585079.7807553,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.780755281
1742585079.7827313,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.782731295
1742585079.7847111,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.784711123
1742585079.7866893,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.786689281
1742585079.78867,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.788670063
1742585079.7906456,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.790645599
1742585079.792578,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.792577982
1742585079.7945514,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.794551373
1742585079.7965832,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.796583176
1742585079.798562,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.798562050
1742585079.800511,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.800510883
1742585079.8025177,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.802517653
1742585079.804503,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.804502964
1742585079.8064797,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.806479692
1742585079.8084548,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.808454752
1742585079.8181171,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.818117142
1742585079.820172,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.820172071
1742585079.8338773,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.833877325
1742585079.8358405,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.835840464
1742585079.8377683,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.837768316
1742585079.8397942,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.839794159
1742585079.8417735,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.841773510
1742585079.8437042,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.843704224
1742585079.8457348,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.845734835
1742585079.84771,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.847709894
1742585079.8496404,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.849640369
1742585079.851666,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.851665974
1742585079.853644,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.853643894
1742585079.8556256,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.855625629
1742585079.857602,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.857601881
1742585079.8595312,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.859531164
1742585079.8615613,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.861561298
1742585079.8637016,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.863701582
1742585079.8657353,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.865735292
1742585079.8677123,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.867712259
1742585079.8696911,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.869691133
1742585079.8716207,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.871620655
1742585079.8736513,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.873651266
1742585079.8755789,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.875578880
1742585079.8776073,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.877607346
1742585079.879537,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.879537106
1742585079.8815632,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.881563187
1742585079.8834949,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.883494854
1742585079.885521,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.885520935
1742585079.887452,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.887451887
1742585079.8894844,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.889484406
1742585079.8914108,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.891410828
1742585079.8934357,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.893435717
1742585079.895367,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.895366907
1742585079.8974004,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.897400379
1742585079.8993242,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.899324179
1742585079.9013565,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.901356459
1742585079.9032817,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.903281689
1742585079.9053137,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.905313730
1742585079.9072375,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.907237530
1742585079.9092655,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.909265518
1742585079.9111965,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.911196470
1742585079.913176,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.913176060
1742585079.9151523,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.915152311
1742585079.917178,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.917177916
1742585079.9265609,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.926560879
1742585079.9285917,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.928591728
1742585079.9305725,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.930572510
1742585079.932548,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.932548046
1742585079.9346905,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.934690475
1742585079.9367228,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.936722755
1742585079.9476495,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.947649479
1742585079.9496808,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.949680805
1742585079.9722817,128.111.5.228,192.168.40.2,1484,2025-03-21 19:24:39.972281694
