epoch,ip_src,ip_dst,length,timestamp
1742585960.2347,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.234699965
1742585960.236676,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.236675978
1742585960.2386596,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.238659620
1742585960.2406363,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.240636349
1742585960.2426114,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.242611408
1742585960.2445903,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.244590282
1742585960.246569,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.246568918
1742585960.2485497,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.248549700
1742585960.2505264,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.250526428
1742585960.2525065,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.252506495
1742585960.2544823,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.254482268
1742585960.2564669,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.256466866
1742585960.2584448,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.258444785
1742585960.260428,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.260427952
1742585960.2624037,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.262403726
1742585960.2643807,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.264380693
1742585960.2676277,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.267627716
1742585960.2696128,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.269612789
1742585960.2772052,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.277205229
1742585960.279186,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.279186010
1742585960.2939582,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.293958187
1742585960.2958608,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.295860767
1742585960.3012404,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.301240444
1742585960.3032205,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.303220510
1742585960.3057117,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.305711746
1742585960.3076909,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.307690859
1742585960.310429,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.310429096
1742585960.3124092,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.312409163
1742585960.3325548,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.332554817
1742585960.3344672,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.334467173
1742585960.3579729,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.357972860
1742585960.3598862,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.359886169
1742585960.3661864,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.366186380
1742585960.368165,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.368165016
1742585960.3700972,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.370097160
1742585960.372122,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.372122049
1742585960.3741064,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.374106407
1742585960.3760798,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.376079798
1742585960.378837,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.378837109
1742585960.3808687,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.380868673
1742585960.382946,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.382946014
1742585960.384978,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.384978056
1742585960.3913732,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.391373158
1742585960.3934107,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.393410683
1742585960.3996897,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.399689674
1742585960.4016745,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.401674509
1742585960.4147348,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.414734840
1742585960.41672,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.416719913
1742585960.419393,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.419393063
1742585960.4213765,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.421376467
1742585960.4238703,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.423870325
1742585960.425902,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.425901890
1742585960.4283679,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.428367853
1742585960.4304013,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.430401325
1742585960.441249,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.441248894
1742585960.4433544,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.443354368
1742585960.4453332,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.445333242
1742585960.452036,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.452035904
1742585960.454014,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.454014063
1742585960.4647796,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.464779615
1742585960.4667685,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.466768503
1742585960.4738793,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.473879337
1742585960.4758089,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.475808859
1742585960.4959607,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.495960712
1742585960.497939,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.497939110
1742585960.500276,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.500276089
1742585960.5022607,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.502260685
1742585960.5120387,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.512038707
1742585960.5140183,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.514018297
1742585960.524362,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.524362087
1742585960.5264,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.526400089
1742585960.5373816,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.537381649
1742585960.5393662,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.539366245
1742585960.5571337,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.557133675
1742585960.559096,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.559096098
1742585960.5737293,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.573729277
1742585960.5757086,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.575708628
1742585960.5914755,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.591475487
1742585960.5935097,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.593509674
1742585960.5954323,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.595432281
1742585960.5974627,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.597462654
1742585960.5993915,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.599391460
1742585960.6014245,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.601424456
1742585960.6033473,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.603347301
1742585960.6053815,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.605381489
1742585960.6073048,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.607304811
1742585960.609286,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.609286070
1742585960.6112595,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.611259460
1742585960.6132433,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.613243341
1742585960.6180656,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.618065596
1742585960.6200457,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.620045662
1742585960.6313818,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.631381750
1742585960.6334205,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.633420467
1742585960.6639533,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.663953304
1742585960.6659467,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.665946722
1742585960.688501,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.688500881
1742585960.690487,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.690486908
1742585960.6997917,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.699791670
1742585960.7017708,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.701770782
1742585960.7037027,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.703702688
1742585960.70568,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.705679893
1742585960.7076538,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.707653761
1742585960.7096353,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.709635258
1742585960.7116108,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.711610794
1742585960.7135963,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.713596344
1742585960.7155704,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.715570450
1742585960.717605,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.717605114
1742585960.7195299,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.719529867
1742585960.7215104,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.721510410
1742585960.723487,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.723486900
1742585960.7277622,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.727762222
1742585960.729742,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.729742050
1742585960.7340686,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.734068632
1742585960.7360492,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.736049175
1742585960.801436,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.801435947
1742585960.8034089,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.803408861
1742585960.8053827,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.805382729
1742585960.807367,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.807367086
1742585960.809342,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.809341908
1742585960.8113194,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.811319351
1742585960.8133028,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.813302755
1742585960.8152823,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.815282345
1742585960.817263,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.817262888
1742585960.819238,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.819237947
1742585960.8212214,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.821221352
1742585960.8231993,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.823199272
1742585960.825171,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.825170994
1742585960.8271513,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.827151299
1742585960.8291311,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.829131126
1742585960.8311067,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.831106663
1742585960.8330846,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.833084583
1742585960.8350637,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.835063696
1742585960.837042,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.837042093
1742585960.8390205,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.839020491
1742585960.9088912,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.908891201
1742585960.9108157,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.910815716
1742585960.9128156,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.912815571
1742585960.914773,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.914772987
1742585960.916748,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.916748047
1742585960.91873,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.918730021
1742585960.9207592,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.920759201
1742585960.922736,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.922735929
1742585960.9246707,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.924670696
1742585960.9266462,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.926646233
1742585960.928625,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.928625107
1742585960.9306035,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.930603504
1742585960.932581,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.932580948
1742585960.93456,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.934560061
1742585960.936545,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.936544895
1742585960.9385178,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.938517809
1742585960.9404917,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.940491676
1742585960.9424763,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.942476273
1742585960.9444544,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.944454432
1742585960.9464316,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.946431637
1742585960.9484093,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.948409319
1742585960.9503865,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.950386524
1742585960.952362,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.952362061
1742585960.9579237,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.957923651
1742585960.9599051,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.959905148
1742585960.9632308,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.963230848
1742585960.9652696,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.965269566
1742585960.9787374,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.978737354
1742585960.9806972,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.980697155
1742585960.987174,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.987174034
1742585960.989159,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.989159107
1742585960.9924557,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.992455721
1742585960.99444,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.994440079
1742585960.9974303,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.997430325
1742585960.9994152,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:20.999415159
1742585961.0187292,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.018729210
1742585961.0206332,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.020633221
1742585961.041898,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.041898012
1742585961.043799,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.043798923
1742585961.0552664,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.055266380
1742585961.0572195,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.057219505
1742585961.0591497,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.059149742
1742585961.0611298,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.061129808
1742585961.0631056,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.063105583
1742585961.065086,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.065085887
1742585961.0677028,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.067702770
1742585961.0697353,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.069735289
1742585961.0885565,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.088556528
1742585961.090515,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.090514898
1742585961.1085227,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.108522654
1742585961.1104221,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.110422134
1742585961.138925,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.138925076
1742585961.140829,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.140829086
1742585961.1512225,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.151222467
1742585961.15314,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.153140068
1742585961.1551056,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.155105591
1742585961.1570833,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.157083273
1742585961.1590652,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.159065247
1742585961.1610868,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.161086798
1742585961.1630242,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.163024187
1742585961.1650045,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.165004492
1742585961.1669774,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.166977406
1742585961.1689591,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.168959141
1742585961.1709335,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.170933485
1742585961.172958,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.172957897
1742585961.1748924,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.174892426
1742585961.1835327,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.183532715
1742585961.1855247,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.185524702
1742585961.191506,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.191505909
1742585961.1935282,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.193528175
1742585961.2116916,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.211691618
1742585961.2135973,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.213597298
1742585961.2510233,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.251023292
1742585961.253053,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.253052950
1742585961.2560067,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.256006718
1742585961.2579913,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.257991314
1742585961.2654622,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.265462160
1742585961.267441,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.267441034
1742585961.269466,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.269465923
1742585961.2713945,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.271394491
1742585961.273372,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.273371935
1742585961.2753549,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.275354862
1742585961.2773883,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.277388334
1742585961.2793121,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.279312134
1742585961.2812877,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.281287670
1742585961.283271,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.283271074
1742585961.2852995,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.285299540
1742585961.287227,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.287226915
1742585961.289253,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.289252996
1742585961.2911837,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.291183710
1742585961.2942479,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.294247866
1742585961.296236,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.296236038
1742585961.3601105,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.360110521
1742585961.3621376,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.362137556
1742585961.3691018,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.369101763
1742585961.3710816,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.371081591
1742585961.373066,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.373065948
1742585961.37504,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.375040054
1742585961.3770208,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.377020836
1742585961.3790004,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.379000425
1742585961.3810272,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.381027222
1742585961.3829584,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.382958412
1742585961.3849328,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.384932756
1742585961.3869157,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.386915684
1742585961.388898,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.388897896
1742585961.3908737,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.390873671
1742585961.3928978,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.392897844
1742585961.394836,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.394835949
1742585961.396809,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.396809101
1742585961.3987856,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.398785591
1742585961.400766,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.400765896
1742585961.4028018,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.402801752
1742585961.4047768,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.404776812
1742585961.4066994,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.406699419
1742585961.408681,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.408680916
1742585961.4144993,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.414499283
1742585961.4810083,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.481008291
1742585961.4828625,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.482862473
1742585961.484844,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.484843969
1742585961.48682,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.486819983
1742585961.4888475,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.488847494
1742585961.4907987,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.490798712
1742585961.492806,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.492805958
1742585961.494789,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.494788885
1742585961.4967673,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.496767282
1742585961.4986937,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.498693705
1742585961.5006676,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.500667572
1742585961.5026488,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.502648830
1742585961.5046308,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.504630804
1742585961.5066032,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.506603241
1742585961.5243323,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.524332284
1742585961.5261824,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.526182413
1742585961.5459843,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.545984268
1742585961.547964,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.547964096
1742585961.5610092,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.561009169
1742585961.5629396,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.562939644
1742585961.5664363,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.566436291
1742585961.568416,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.568416119
1742585961.57594,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.575939894
1742585961.577971,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.577970982
1742585961.5803983,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.580398321
1742585961.582384,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.582384109
1742585961.5947275,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.594727516
1742585961.5966792,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.596679211
1742585961.6009393,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.600939274
1742585961.6029177,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.602917671
1742585961.6089785,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.608978510
1742585961.610963,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.610963106
1742585961.612944,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.612943888
1742585961.6149194,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.614919424
1742585961.616894,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.616894007
1742585961.6188717,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.618871689
1742585961.6209037,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.620903730
1742585961.6228356,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.622835636
1742585961.6259968,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.625996828
1742585961.627976,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.627975941
1742585961.632326,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.632325888
1742585961.634312,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.634311914
1742585961.6575718,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.657571793
1742585961.6594272,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.659427166
1742585961.6777625,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.677762508
1742585961.6796715,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.679671526
1742585961.6832812,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.683281183
1742585961.6852663,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.685266256
1742585961.690009,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.690009117
1742585961.6920416,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.692041636
1742585961.6964247,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.696424723
1742585961.6984088,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.698408842
1742585961.7099402,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.709940195
1742585961.7118433,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.711843252
1742585961.7172823,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.717282295
1742585961.7192645,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.719264507
1742585961.7244947,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.724494696
1742585961.726528,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.726527929
1742585961.729422,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.729422092
1742585961.7314024,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.731402397
1742585961.7436025,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.743602514
1742585961.745504,128.111.5.228,192.168.40.2,1484,2025-03-21 19:39:21.745503902
