Unnamed: 0,packet_count,total_bytes,avg_packet_size,avg_inter_packet_delay,std_inter_packet_delay,chunk_count,avg_ssim,avg_format,avg_chunk_size
498,1551,2208124.0,1423.6776273372018,5.533548387096774,27.959114798436925,13,0.9860301538461538,1280x720-20,142557.0
499,1184,1666018.0,1407.1097972972973,7.648351648351649,34.25573499116681,12,0.99368675,1280x720-20,101623.5
500,890,1235224.0,1387.892134831461,10.35658042744657,41.37197124267224,10,0.9992484,1280x720-20,48436.8
501,584,791907.0,1356.0051369863013,16.404802744425385,53.13755195761815,8,0.9989315,1280x720-20,70106.875
502,456,611263.0,1340.4890350877192,20.683516483516485,61.247407235970805,5,0.9986442,1280x720-20,84030.4
503,485,654328.0,1349.1298969072166,19.62809917355372,59.48440760087073,5,0.9982400000000002,1280x720-20,92260.6
504,486,655530.0,1348.8271604938273,19.443298969072163,59.58453564546655,5,0.9982400000000002,1280x720-20,92260.6
505,514,701053.0,1363.9163424124513,18.41130604288499,58.41503408760492,5,0.9937488,1280x720-20,155670.8
506,710,987921.0,1391.4380281690142,12.94922425952045,48.27691298462323,5,0.9937488,1280x720-20,155670.8
507,788,1105244.0,1402.5939086294416,11.781448538754764,46.47197799142412,5,0.9898968,1280x720-20,285566.0
508,3237,4598038.0,1420.4627741736176,2.2317676143386898,9.70269058884861,12,0.9739323333333336,1280x720-20,325253.3333333333
509,3390,4875944.0,1438.3315634218288,2.052817940395397,8.623695039663161,14,0.9763957142857144,1280x720-20,310960.64285714284
510,3720,5367361.0,1442.8389784946237,1.8133906964237696,7.136786174315967,16,0.97799925,1280x720-20,344110.3125
511,4073,5936100.0,1457.4269580162045,1.5552554027504912,5.511008083986408,15,0.9834492666666668,1280x720-20,365025.5333333333
512,4349,6340437.0,1457.9068751437112,1.4031738730450782,4.237819717907842,14,0.9847886428571428,1280x720-20,430243.7142857143
513,3146,4508102.0,1432.9631277813096,2.307154213036566,11.46038020647715,9,0.964899,1920x1080-22,406464.8888888889
514,3270,4709703.0,1440.276146788991,2.135515448149281,10.455004417121406,12,0.9647596666666668,1920x1080-22,372365.5
515,3485,5041062.0,1446.5027259684362,1.984213547646384,10.230188377162904,12,0.9647596666666668,1920x1080-22,372365.5
516,3188,4562917.0,1431.2788582183186,2.460307499215564,9.667515191810557,11,0.969083090909091,1920x1080-22,343071.2727272727
517,3349,4808492.0,1435.7993430874888,2.2732974910394264,8.479100259895109,13,0.9713613076923076,1920x1080-22,380670.6153846154
518,3827,5527282.0,1444.2858636007315,1.9294302143230528,6.660282959086935,13,0.9713613076923076,1920x1080-22,380670.6153846154
519,4133,5985545.0,1448.2325187515123,1.7306389157792836,5.449655200005797,13,0.978429923076923,1920x1080-22,423245.1538461539
520,3382,4822893.0,1426.0476049674749,2.259982253771074,9.303653250061402,9,0.970672,1920x1080-22,473420.0
521,3558,5119516.0,1438.8746486790333,2.091931402867585,8.373031571530873,10,0.9717573,1920x1080-22,532544.3
522,4036,5843357.0,1447.808969276511,1.7806691449814127,6.468355766193157,10,0.9717573,1920x1080-22,532544.3
523,4344,6318031.0,1454.4270257826888,1.596361961777573,5.192216462500367,10,0.9806345,1920x1080-22,589874.3
524,3205,4570511.0,1426.0564742589704,2.405430711610487,9.885271100965372,13,0.9703296153846156,1920x1080-22,285981.92307692306
525,3128,4476244.0,1431.024296675192,2.404541093700032,9.60134796787816,16,0.97578225,1280x720-20,241154.25
526,3121,4471479.0,1432.7071451457866,2.4951923076923075,12.206633441003204,17,0.9771638235294116,1280x720-20,228057.23529411765
527,2984,4299558.0,1440.8706434316357,2.570901776734831,13.98273388470412,16,0.982221,1280x720-20,240411.9375
528,2832,4075055.0,1438.9318502824858,2.815259625574002,15.912139337812526,15,0.9843334,1280x720-20,221417.0
529,2372,3399081.0,1433.002107925801,3.438211725010544,19.41747288050772,14,0.984488642857143,1280x720-20,189934.14285714287
530,1952,2785374.0,1426.9334016393443,4.417734495130702,24.120602353840177,14,0.9855901428571427,1280x720-20,155365.85714285713
531,1509,2130825.0,1412.0775347912524,5.812334217506631,29.05263551487966,13,0.9858643076923076,1280x720-20,122763.84615384616
532,1101,1534630.0,1393.8510445049956,8.378181818181819,36.79005147595347,13,0.9871773076923076,1280x720-20,81829.92307692308
533,779,1073321.0,1377.818998716303,11.92159383033419,44.88130901327469,11,0.9967899090909088,1280x720-20,68683.90909090909
534,526,710021.0,1349.8498098859316,18.33714285714285,57.34818178235032,8,0.9989315,1280x720-20,70106.875
535,457,611329.0,1337.7002188183808,20.81578947368421,61.70349527895392,5,0.9986442,1280x720-20,84030.4
536,472,635365.0,1346.1122881355932,20.473460721868364,61.494539454455214,5,0.9982400000000002,1280x720-20,92260.6
537,542,737758.0,1361.1771217712178,17.46025878003697,55.607822618288886,5,0.9982400000000002,1280x720-20,92260.6
538,461,620983.0,1347.0347071583517,20.92826086956521,62.0909331861903,5,0.9937488,1280x720-20,155670.8
539,710,987921.0,1391.4380281690142,13.13963328631876,48.25699853224233,5,0.9937488,1280x720-20,155670.8
540,753,1053151.0,1398.6069057104914,12.654255319148936,47.60978503236944,5,0.9898968,1280x720-20,285566.0
541,1171,1669125.0,1425.3842869342443,7.854700854700854,36.36727771167888,5,0.9898968,1280x720-20,285566.0
542,1289,1844087.0,1430.6338246702871,7.081521739130435,34.32599064425023,5,0.9867168,1280x720-20,406511.0
543,3007,4300408.0,1430.132357831726,2.627079174983366,10.852806937142528,10,0.9708082,1920x1080-22,349988.1
544,3135,4506028.0,1437.3295055821372,2.44639438417358,9.80008358351859,12,0.9741945,1280x720-20,335632.5
545,3469,4998334.0,1440.8573075814356,2.1747404844290656,8.126914773338836,14,0.9766730714285712,1280x720-20,327143.21428571426
546,3467,4969529.0,1433.3801557542545,2.1572417772648587,8.695318849121037,11,0.965255181818182,1920x1080-22,399834.5454545455
547,3689,5310930.0,1439.6665763079425,1.9487527114967464,7.422070079008982,12,0.96594375,1920x1080-22,394979.6666666667
548,4080,5896840.0,1445.3039215686274,1.717822995832312,5.821193963326345,14,0.9676923571428572,1920x1080-22,392796.5714285714
549,4356,6329921.0,1453.1499081726354,1.5628013777267509,4.622303386100419,14,0.973796,1920x1080-22,431404.0714285714
550,3297,4737553.0,1436.9284197755535,2.3164441747572817,9.814958935701409,9,0.970672,1920x1080-22,473420.0
551,3501,5054772.0,1443.808054841474,2.1125714285714285,8.489954515394613,10,0.9717573,1920x1080-22,532544.3
552,3982,5780229.0,1451.5894023103967,1.787490580256217,6.175980265176083,10,0.9717573,1920x1080-22,532544.3
553,4308,6277369.0,1457.1422934076138,1.6015788251683307,4.868369721341067,10,0.9806345,1920x1080-22,589874.3
554,4511,6575332.0,1457.6218133451564,1.507760532150776,4.207459018548608,9,0.982562222222222,1920x1080-22,660428.1111111111
555,3487,5002761.0,1434.6891310582162,2.142857142857143,8.867496215969556,11,0.9726888181818182,1920x1080-22,384571.9090909091
556,3644,5254710.0,1442.0170142700329,1.9986275048037327,7.839296430500668,13,0.973721076923077,1920x1080-22,381457.6923076923
557,4069,5888645.0,1447.197100024576,1.7261553588987215,6.178493344443183,14,0.9746425,1920x1080-22,407699.4285714286
558,4348,6318458.0,1453.1872125114996,1.5606165171382562,4.908708278682104,14,0.9811055714285716,1920x1080-22,426929.28571428574
559,3188,4536551.0,1423.008469259724,2.429871352368999,10.146017042585976,13,0.970261923076923,1280x720-20,281494.76923076925
560,3080,4414714.0,1433.3487012987014,2.4663851899967524,10.04220180564414,16,0.97572725,1280x720-20,237508.4375
561,3070,4409113.0,1436.1931596091206,2.544477028347996,12.404646788091894,17,0.9771120588235294,1280x720-20,224625.8823529412
562,2930,4237632.0,1446.290784982935,2.6271765107545235,14.220918007006992,16,0.982166,1280x720-20,236766.125
563,2816,4073492.0,1446.5525568181818,2.8454706927175843,16.06845679092056,15,0.9843334,1280x720-20,221417.0
564,2369,3414783.0,1441.4449134655972,3.424408783783784,19.269716880917937,14,0.984488642857143,1280x720-20,189934.14285714287
565,1957,2808392.0,1435.0495656617272,4.381390593047035,23.969961205497192,14,0.9855901428571427,1280x720-20,155365.85714285713
566,1513,2155195.0,1424.4514210178454,5.767195767195767,28.87099628568112,13,0.9858643076923076,1280x720-20,122763.84615384616
567,1100,1550162.0,1409.2381818181818,8.343039126478617,36.785729250322,13,0.9871773076923076,1280x720-20,81829.92307692308
568,775,1073057.0,1384.5896774193548,11.904392764857882,44.886030311642905,10,0.9992484,1280x720-20,48436.8
569,507,683243.0,1347.61932938856,18.90316205533597,58.22812325524063,8,0.9989315,1280x720-20,70106.875
570,455,611197.0,1343.29010989011,20.67180616740088,61.81249355343,5,0.9986442,1280x720-20,84030.4
571,471,635299.0,1348.8301486199575,20.35531914893617,61.61824235448129,5,0.9982400000000002,1280x720-20,92260.6
572,542,737758.0,1361.1771217712178,17.299445471349355,55.62555513579793,5,0.9982400000000002,1280x720-20,92260.6
573,463,621398.0,1342.1123110151188,20.8008658008658,61.94550879487914,5,0.9937488,1280x720-20,155670.8
574,710,987921.0,1391.4380281690142,13.012693935119888,48.41544016030626,5,0.9937488,1280x720-20,155670.8
575,757,1057669.0,1397.1849405548217,12.46957671957672,47.59504971069671,5,0.9898968,1280x720-20,285566.0
576,1172,1669191.0,1424.2244027303757,7.777113578138343,36.409203266908754,5,0.9898968,1280x720-20,285566.0
577,1317,1884221.0,1430.691723614275,6.878419452887538,33.737415160269755,5,0.9867168,1280x720-20,406511.0
578,3071,4400534.0,1432.9319439921849,2.5749185667752443,10.676045040039485,11,0.9612803636363636,1920x1080-22,338170.8181818182
579,3230,4652383.0,1440.3662538699691,2.375967791886033,9.37041949793338,13,0.9635058461538464,1280x720-24,342725.6923076923
580,3675,5316202.0,1446.5855782312926,2.0201415351115948,7.577372798797401,14,0.9645692857142858,1280x720-22,344346.5
581,3983,5790782.0,1453.8744664825508,1.8006027122049222,6.2048100813018685,14,0.9706729285714288,1280x720-22,382954.0
582,4292,6245569.0,1455.165191053122,1.6217664879981355,4.514125710204315,13,0.9711595384615384,1920x1080-22,429494.07692307694
583,3693,5351101.0,1448.9848361765503,1.7998374864572049,7.122269865307062,14,0.9719093571428572,1920x1080-22,362285.7142857143
584,3304,4769542.0,1443.56598062954,2.2600666061156525,9.799683071876249,10,0.9715125,1920x1080-22,499324.7
585,3571,5189564.0,1453.2523102772332,2.0218487394957982,8.317446410374112,10,0.9715125,1920x1080-22,499324.7
586,3902,5688909.0,1457.9469502819068,1.8026147141758524,6.821336862231087,11,0.9727405454545454,1920x1080-22,508811.7272727273
587,3309,4752534.0,1436.2447869446962,2.2357920193470373,9.380865069454028,12,0.96447825,1920x1080-22,324998.0833333333
588,3221,4644177.0,1441.843216392425,2.2928571428571427,9.6937393466074,16,0.9732673125,1280x720-20,252004.0625
589,3263,4718257.0,1445.987434875881,2.242795830778664,11.025244230025269,17,0.9747877647058824,1280x720-20,240696.64705882352
590,3129,4542418.0,1451.7155640779802,2.3024296675191818,12.355920300618338,17,0.9808477647058822,1280x720-20,239998.0
591,2888,4190714.0,1451.0782548476454,2.6182888811915483,14.98221268829923,14,0.9823246428571428,1280x720-20,216974.3571428572
592,2485,3592630.0,1445.7263581488933,3.1968599033816427,18.17893632888393,15,0.9834379333333332,1280x720-20,207472.13333333333
593,2047,2947662.0,1439.991206643869,3.9667644183773216,22.10655502699392,13,0.9835426923076924,1280x720-20,150982.15384615384
594,1679,2412598.0,1436.9255509231689,5.147794994040525,26.818879404549687,13,0.9848681538461536,1280x720-20,110123.0
595,1238,1764873.0,1425.5840064620356,7.132578819725142,33.39039620413345,12,0.985212,1280x720-20,65203.91666666666
596,882,1234083.0,1399.187074829932,10.581157775255392,41.8046433237609,12,0.9934054166666666,1280x720-20,67859.16666666667
597,2128,3018706.0,1418.56484962406,3.94405265632346,17.32162558382026,8,0.964387375,1280x720-22,299559.0
598,2266,3240478.0,1430.043248014122,3.578807947019868,14.574830625507545,10,0.9690485,1280x720-22,255615.1
599,2400,3443268.0,1434.695,3.373072113380575,13.252872944821814,14,0.9749475,1280x720-22,219520.4285714285
600,2611,3761887.0,1440.7839908081196,3.053639846743295,12.861366462701938,15,0.9757602,1280x720-22,266197.3333333333
601,3128,4466168.0,1427.8030690537084,2.4032619123760792,9.858975004771308,11,0.9616087272727274,1920x1080-22,351342.7272727273
602,3355,4828120.0,1439.0819672131147,2.1696481812760884,8.763616548571243,13,0.9634963076923078,1280x720-24,344869.8461538461
603,3734,5397236.0,1445.4301017675416,1.8679346370211627,7.008851542157846,14,0.9645604285714288,1280x720-24,346337.5
604,4020,5847376.0,1454.5711442786069,1.6506593680019903,5.8470495545042,14,0.9706640714285716,1280x720-24,384945.0
605,3422,4903797.0,1433.020748100526,2.09792458345513,8.84129113304787,9,0.9712538888888888,1920x1080-22,485650.4444444445
606,3646,5251010.0,1440.211190345584,1.9039780521262,7.447933442919788,10,0.972281,1920x1080-22,543551.7
607,4005,5804580.0,1449.3333333333333,1.6795704295704297,6.196416435218509,10,0.972281,1920x1080-22,543551.7
608,4285,6231426.0,1454.241773628938,1.5233426704014938,5.035417643389803,10,0.9811582,1920x1080-22,600881.7
609,3260,4655342.0,1428.019018404908,2.251610923596195,10.063402550515676,11,0.970791,1920x1080-22,347037.9090909091
610,3452,4959555.0,1436.7192931633836,2.04346566212692,8.820129899126309,13,0.9725554615384616,1920x1080-22,355755.3076923077
611,3865,5577875.0,1443.1759379042692,1.7502587991718426,7.279683286579079,14,0.9736687142857144,1920x1080-22,372047.8571428572
612,4144,6013263.0,1451.0769787644788,1.6005310161718562,6.411579082157487,14,0.9803017142857142,1920x1080-22,407164.2142857143
613,2785,3964600.0,1423.5547576301617,2.7629310344827585,12.22166460274174,13,0.9691663846153844,1280x720-20,239421.6153846153
614,2682,3842029.0,1432.5238627889637,2.8172323759791125,12.267660865862617,16,0.974837125,1280x720-20,203324.0
615,2668,3831524.0,1436.103448275862,2.9130108736407947,14.50712324576786,17,0.976274294117647,1280x720-20,192452.29411764705
616,2531,3651833.0,1442.8419596997237,2.9960474308300395,16.219370165543427,16,0.981275875,1280x720-20,202581.6875
617,2508,3616528.0,1441.9968102073365,3.134024730753889,17.107732125575307,15,0.9833839333333334,1280x720-20,184953.6
618,2211,3180136.0,1438.3247399366803,3.595475113122172,19.985813461212786,14,0.9838059285714288,1280x720-20,169992.07142857142
619,1841,2638308.0,1433.0841933731667,4.627173913043478,24.696310247470564,14,0.9851500714285714,1280x720-20,148205.2142857143
620,1394,1977642.0,1418.6814921090388,6.22254127781766,29.97008573413851,13,0.9853903846153844,1280x720-20,115052.3846153846
621,994,1386829.0,1395.2002012072437,9.31520644511581,38.74639755704027,13,0.9867033846153844,1280x720-20,74118.46153846153
622,768,1063485.0,1384.74609375,11.96349413298566,44.72356025662898,10,0.9992484,1280x720-20,48436.8
623,510,682377.0,1337.9941176470588,18.64636542239686,57.44313572907611,8,0.9989315,1280x720-20,70106.875
624,456,611263.0,1340.4890350877192,20.703296703296704,61.285656946576864,5,0.9986442,1280x720-20,84030.4
625,2937,4180584.0,1423.4198161389172,2.6239782016348774,10.734041318603984,12,0.9736046666666666,1280x720-20,298738.3333333333
626,3064,4384383.0,1430.934399477807,2.454129937969311,9.742276468341338,14,0.9761314285714284,1280x720-20,288241.5714285714
627,3477,5002479.0,1438.7342536669544,2.076237054085156,7.843125250073423,15,0.9768652,1280x720-20,330337.06666666665
628,3803,5500239.0,1446.2895082829343,1.8261441346659653,6.551982912243348,15,0.982714,1280x720-20,400943.13333333336
629,2806,4018332.0,1432.049893086244,2.794295900178253,12.207859727282225,9,0.962012,1920x1080-22,375424.6666666667
630,2968,4278027.0,1441.383760107817,2.5864509605662285,11.162820097116954,11,0.9616013636363636,1920x1080-22,349768.0
631,3146,4546998.0,1445.326764144946,2.3809220985691573,10.035480068189006,12,0.9625944166666668,1280x720-24,349085.3333333333
632,3866,5663185.0,1464.8693740300052,1.8571798188874515,5.990401189087111,14,0.9733182857142858,1920x1080-22,385088.0714285714
633,3511,5040896.0,1435.7436627741383,2.145299145299145,8.527847753312349,11,0.9734844545454546,1920x1080-22,378242.1818181818
634,3629,5227422.0,1440.4579774042436,2.0195700110253583,7.470663140134714,15,0.9779018666666668,1280x720-22,315449.5333333333
635,3935,5691914.0,1446.4838627700128,1.8411286222674124,6.308371657666896,16,0.978479125,1920x1080-22,353213.5625
636,4255,6176209.0,1451.5179788484136,1.6379877762106252,4.963157662793538,15,0.9845279999999998,1920x1080-22,435027.93333333335
637,2885,4161278.0,1442.384055459272,2.8033980582524274,11.194868405022277,10,0.9655076,1920x1080-22,356078.9
638,3082,4469300.0,1450.129785853342,2.527750730282376,9.86744139313986,12,0.9672039166666666,1280x720-22,364301.1666666667
639,3462,5037029.0,1454.9477180820336,2.206009823750361,8.267978405621518,13,0.968286846153846,1280x720-22,380694.5384615384
640,3770,5512187.0,1462.1185676392572,1.9694879278323163,6.899411672783325,13,0.9748562307692308,1280x720-20,419717.5384615384
641,1090,1486166.0,1363.4550458715596,8.466483011937557,34.075633299825064,8,0.950909375,854x480-26,120198.25
642,1087,1509973.0,1389.119595216191,8.437384898710865,34.38934856636141,9,0.9532896666666666,854x480-26,135252.33333333334
643,1493,2127911.0,1425.2585398526458,6.026139410187668,28.777714006391264,10,0.9561132,854x480-26,228193.4
644,2908,4171646.0,1434.541265474553,2.7922256621947024,12.472418890869736,11,0.9625248181818182,1920x1080-22,325190.0
645,3064,4416104.0,1441.2872062663184,2.573294156056154,11.153885983406896,13,0.964446,1280x720-26,338965.3076923077
646,3455,5008559.0,1449.6552821997109,2.228720324261725,9.71721338358111,14,0.9656749285714286,1280x720-26,353159.28571428574
647,3600,5253727.0,1459.368611111111,2.103084190052793,9.085141954034,13,0.9710153846153844,1280x720-26,377988.3076923077
648,3435,4927873.0,1434.6064046579331,2.1939429237041352,8.97918439943065,9,0.970672,1920x1080-22,473420.0
649,3644,5257080.0,1442.6673984632273,2.012352456766401,8.018651811280918,10,0.9717573,1920x1080-22,532544.3
650,4101,5935362.0,1447.2962692026335,1.691219512195122,5.962097435455343,11,0.9729630909090908,1920x1080-22,539011.3636363636
651,2977,4237618.0,1423.4524689284517,2.672715053763441,10.627193392550858,10,0.9665994,1920x1080-24,345638.1
652,2961,4247226.0,1434.3890577507598,2.622972972972973,10.26222471135263,14,0.9736178571428572,1280x720-20,265071.14285714284
653,3097,4452339.0,1437.629641588634,2.5277777777777777,10.639130080047806,17,0.9781694705882352,1280x720-20,226570.5294117647
654,2989,4315643.0,1443.8417530946806,2.66231593038822,13.013434989225397,17,0.9842294705882352,1280x720-20,225871.8823529412
655,2763,3985813.0,1442.567137169743,2.94243301955105,15.531890610656069,15,0.9855481333333334,1280x720-20,219891.86666666667
656,2361,3390203.0,1435.9182549767047,3.551694915254237,18.630957620933632,15,0.9866724,1280x720-20,180709.46666666667
657,2203,3155359.0,1432.3009532455742,3.8283378746594,20.64006570518956,14,0.9871425,1280x720-20,165675.7142857143
658,3321,4750841.0,1430.545317675399,2.299397590361446,9.018328037998954,12,0.9746081666666666,1280x720-20,339905.9166666667
659,3500,5032115.0,1437.7471428571428,2.1146041726207487,7.77485860511042,14,0.9769915714285714,1280x720-20,323528.0714285714
660,3922,5663250.0,1443.969913309536,1.8332058148431525,6.035576676729854,15,0.977668,1280x720-20,363271.13333333336
661,3088,4425509.0,1433.1311528497408,2.5264010366051184,10.704312793425837,10,0.9681434,1920x1080-24,362948.0
662,3257,4691163.0,1440.332514583973,2.3181818181818183,9.492761428811836,12,0.9690593333333334,1280x720-24,358967.9166666667
663,3673,5313589.0,1446.6618567928124,1.973856209150327,7.735297569245207,14,0.9703628571428572,1280x720-24,361929.3571428572
664,3954,5739615.0,1451.597116843703,1.7973690867695422,6.444389222488347,14,0.9764665,1280x720-24,400536.8571428572
665,3114,4476881.0,1437.6624919717406,2.559910054609701,10.53419129516426,9,0.9697741111111112,1920x1080-22,423786.4444444445
666,3263,4717048.0,1445.6169169475943,2.3724708767627223,9.406131293573113,10,0.9709492,1920x1080-22,487874.1
667,3284,4663691.0,1420.1251522533496,2.3588181541273228,9.497122898483507,12,0.9697265833333332,1920x1080-22,345677.9166666667
668,3508,5040922.0,1436.978905359179,2.1320216709438267,7.972970340451274,13,0.9707751538461538,1920x1080-22,348418.8461538461
669,3921,5660404.0,1443.6123437898495,1.8586734693877551,6.486243392161395,14,0.9720155714285712,1920x1080-22,365235.4285714286
670,4197,6087424.0,1450.4226828687158,1.669208770257388,5.370249175693482,15,0.9793266,1920x1080-22,408011.2
671,2440,3479467.0,1426.0110655737706,3.4247642476424764,14.503960865466343,10,0.9576627,1280x720-20,285328.7
672,2992,4280724.0,1430.7232620320856,2.647609495152123,10.101302013920089,11,0.9638394545454546,1920x1080-22,343327.2727272727
673,3214,4628875.0,1440.2224642190415,2.408029878618114,9.107786841389576,12,0.964646,1280x720-24,343181.3333333333
674,3590,5187463.0,1444.9757660167131,2.080245193647256,7.102577820624705,14,0.9663131428571428,1280x720-24,340039.64285714284
675,4206,6093182.0,1448.6880646695197,1.605469678953627,4.844170386088946,15,0.9752646666666668,1920x1080-22,404737.4666666667
676,3504,5028635.0,1435.1127283105022,2.0633742506423065,8.698882018007794,9,0.9712538888888888,1920x1080-22,485650.4444444445
677,3721,5366564.0,1442.2370330556305,1.854032258064516,7.361987144014641,10,0.972281,1920x1080-22,543551.7
678,4181,6050976.0,1447.2556804592202,1.5476076555023923,5.331353636485012,11,0.9734391818181816,1920x1080-22,549018.0909090909
679,4456,6475340.0,1453.173249551167,1.4029180695847363,4.1952825322347405,11,0.9815432727272726,1920x1080-22,599579.1818181818
680,2978,4285502.0,1439.0537273337811,2.580450117568021,11.019465206410189,11,0.9630727272727272,1920x1080-22,315984.0909090909
681,2962,4274561.0,1443.1333558406482,2.58291117865586,10.738768082087024,16,0.9744658125,1280x720-20,229230.6875
682,2925,4232337.0,1446.9528205128206,2.5718194254445965,12.03821318054519,16,0.9744658125,1280x720-20,229230.6875
683,2784,4043915.0,1452.5556752873565,2.724398131512756,14.373984531826569,16,0.9809045625,1280x720-20,228488.375
684,2484,3599850.0,1449.214975845411,3.1917035843737414,17.50381983618913,14,0.9815312142857142,1280x720-20,218759.2142857143
685,2145,3098577.0,1444.558041958042,3.80830223880597,20.30986879881477,14,0.9827357857142858,1280x720-20,176778.07142857142
686,1708,2452250.0,1435.7435597189697,4.93087287639133,25.18910136879978,13,0.982677923076923,1280x720-20,146520.84615384616
687,1305,1852807.0,1419.775478927203,6.824386503067485,31.124019492147028,13,0.9839766153846152,1280x720-20,108595.76923076923
688,1007,1412762.0,1402.9414101290963,8.975149105367793,37.08735026165994,12,0.9841681666666666,1280x720-20,66200.83333333333
689,881,1222126.0,1387.2031782065835,10.56931818181818,41.47118073256784,12,0.9923615833333334,1280x720-20,68856.08333333333
690,555,749090.0,1349.7117117117118,16.962093862815884,54.00047138400887,9,0.9992891111111112,1280x720-20,50685.77777777778
691,456,611658.0,1341.3552631578948,21.21538461538461,61.62051343020051,5,0.9986442,1280x720-20,84030.4
692,454,611131.0,1346.103524229075,20.788079470198674,61.27078924802064,5,0.9986442,1280x720-20,84030.4
693,484,654262.0,1351.780991735537,19.54865424430642,58.98699029505456,5,0.9982400000000002,1280x720-20,92260.6
694,484,655398.0,1354.1280991735537,19.556935817805385,59.595447466452754,5,0.9982400000000002,1280x720-20,92260.6
695,578,798865.0,1382.1193771626297,16.51473136915078,55.00190834539237,5,0.9937488,1280x720-20,155670.8
696,3076,4372979.0,1421.6446684005202,2.4708943089430893,10.164055029729326,10,0.9632005,1920x1080-22,356761.0
697,3089,4435091.0,1435.7691809647135,2.439766839378238,10.150308142418664,12,0.9649402500000002,1280x720-24,353812.0833333333
698,3433,4912123.0,1430.8543547917272,2.0894522144522143,8.87595062327584,9,0.970672,1920x1080-22,473420.0
699,3645,5261066.0,1443.3651577503429,1.889132821075741,7.485756868149972,10,0.9717573,1920x1080-22,532544.3
700,4096,5935012.0,1448.9775390625,1.6017094017094018,5.718837369872444,11,0.9729630909090908,1920x1080-22,539011.3636363636
701,4389,6389192.0,1455.7284119389385,1.387876025524157,4.053309163979012,11,0.9810671818181818,1920x1080-22,589572.4545454546
702,2831,4045286.0,1428.9247615683505,2.751236749116608,11.27715208941676,10,0.968811,1920x1080-22,327012.3
703,2777,3998676.0,1439.9265394310407,2.8270893371757926,11.653452489653798,12,0.9704498333333332,1920x1080-22,305873.8333333333
704,3086,4414394.0,1430.4581983149708,2.4171799027552674,10.434236277686605,11,0.9648235454545454,1920x1080-22,328917.63636363635
705,2932,4207546.0,1435.042974079127,2.555441828727397,11.090701714418064,13,0.970190846153846,1920x1080-22,282250.53846153844
706,2922,4203308.0,1438.5037645448324,2.547415268743581,12.554730344278818,14,0.9723005,1280x720-20,264019.3571428572
707,3275,4680399.0,1429.1294656488549,2.229383017715333,9.40575106686626,12,0.97444625,1920x1080-22,337306.4166666667
708,3512,5051675.0,1438.404043280182,2.00598120193677,8.156139242732504,13,0.975844846153846,1920x1080-22,345016.8461538461
709,3854,5553439.0,1440.9545926310327,1.7679730080456786,6.754040958026723,15,0.9777166666666668,1920x1080-22,389953.06666666665
710,3259,4641870.0,1424.323412089598,2.296807857581338,9.657263267870446,11,0.9638394545454546,1920x1080-22,343327.2727272727
711,3423,4907125.0,1433.574349985393,2.1019871420222094,8.246271610055848,13,0.9656712307692308,1280x720-24,347088.8461538461
712,3856,5559561.0,1441.7948651452282,1.8038910505836576,6.614132995921757,14,0.9668126428571427,1280x720-24,360702.5714285714
713,4143,6019089.0,1452.8334540188268,1.629406084017383,5.464740107015187,14,0.9729162857142856,1280x720-24,399310.0714285714
714,3332,4755157.0,1427.1179471788716,2.323926748724107,9.937050185437808,9,0.970672,1920x1080-22,473420.0
715,3529,5083572.0,1440.5134599036555,2.127834467120181,8.736073248853488,10,0.9717573,1920x1080-22,532544.3
716,3992,5789363.0,1450.24123246493,1.825106489601604,6.965424944532514,10,0.9717573,1920x1080-22,532544.3
717,2825,4030211.0,1426.6233628318585,2.826841359773371,11.978148267380195,10,0.9650894,1920x1080-24,319946.8
718,2847,4079308.0,1432.844397611521,2.7508784258608574,11.361163100080253,14,0.972957357142857,1280x720-20,253570.14285714287
719,3004,4312683.0,1435.6468042609854,2.6303696303696302,11.091027569047249,17,0.9776255294117648,1280x720-20,217099.11764705885
720,2849,4111693.0,1443.205686205686,2.787570224719101,14.27415752430862,17,0.9836855294117646,1280x720-20,216400.4705882353
721,2590,3731757.0,1440.8328185328185,3.090382387022016,16.454026105947023,15,0.9849316666666664,1280x720-20,209157.6
722,2151,3068382.0,1426.4909344490934,3.970697674418605,17.14278143497151,8,0.96492125,1920x1080-22,331653.375
723,2132,3068192.0,1439.1144465290806,3.7428437353355233,16.237402847378178,8,0.96492125,1920x1080-22,331653.375
724,3364,4787099.0,1423.0377526753864,2.265834076717217,9.215953154555232,12,0.9629575000000002,1920x1080-22,353397.0833333333
725,3510,5045136.0,1437.3606837606835,2.1185522941008834,8.146294918682527,13,0.963825230769231,1280x720-24,347517.4615384616
726,3934,5690261.0,1446.4313675648195,1.8309178743961352,6.497365156408521,14,0.9650985,1280x720-24,361100.5714285714
727,4192,6085012.0,1451.577290076336,1.6564065855404435,4.940718131339535,15,0.9718420666666668,1280x720-20,415457.0
728,3055,4350165.0,1423.949263502455,2.570399476096922,10.925963324215186,9,0.9699158888888888,1920x1080-22,430760.3333333333
729,3254,4685802.0,1440.0129071911497,2.325238241623117,9.641943575419733,10,0.9710768,1920x1080-22,494150.6
730,3721,5398687.0,1450.8699274388605,1.9591397849462369,7.50207478913337,10,0.9710768,1920x1080-22,494150.6
731,3278,4671235.0,1425.0259304453934,2.359475129691792,9.423973258967033,12,0.970163,1920x1080-22,354850.75
